OUT_ID	kingdom	phylum	class	order	family	genus	species
New.CleanUp.ReferenceOTU22496	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
New.CleanUp.ReferenceOTU22514	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
New.CleanUp.ReferenceOTU22526	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
New.CleanUp.ReferenceOTU22546	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
New.CleanUp.ReferenceOTU22584	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU22588	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
New.CleanUp.ReferenceOTU22601	k__Bacteria	p__Acidobacteria	c__Solibacteres	Solibacterales			
New.CleanUp.ReferenceOTU22603	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	JG30-KF-CM45			
New.CleanUp.ReferenceOTU22644	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Gemmatales	Gemmataceae		
New.CleanUp.ReferenceOTU22654	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	Synechococcales	Synechococcaceae	Synechococcus	
New.CleanUp.ReferenceOTU22671	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Syntrophobacterales	Syntrophobacteraceae		
New.CleanUp.ReferenceOTU22676	k__Bacteria	p__Cyanobacteria	c__Synechococcophycideae	Pseudanabaenales	Pseudanabaenaceae	Leptolyngbya	
New.CleanUp.ReferenceOTU22678	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae		
New.CleanUp.ReferenceOTU22682	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Cupriavidus	
New.CleanUp.ReferenceOTU22683	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Pirellulales	Pirellulaceae		
New.CleanUp.ReferenceOTU22693	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae		
New.CleanUp.ReferenceOTU22701	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	foraminis
New.CleanUp.ReferenceOTU22703	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
New.CleanUp.ReferenceOTU22707	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
New.CleanUp.ReferenceOTU22713	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Tissierellaceae	Sedimentibacter	
New.CleanUp.ReferenceOTU22732	k__Bacteria	p__Chloroflexi	c__Anaerolineae	Anaerolineales	Anaerolinaceae	Anaerolinea	
New.CleanUp.ReferenceOTU22737	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		
New.CleanUp.ReferenceOTU22765	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Nitrosomonadales	Nitrosomonadaceae	Nitrosovibrio	tenuis
New.CleanUp.ReferenceOTU22767	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	
New.CleanUp.ReferenceOTU22774	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
New.CleanUp.ReferenceOTU22795	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
New.CleanUp.ReferenceOTU22815	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rubellimicrobium	
New.CleanUp.ReferenceOTU22836	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
New.CleanUp.ReferenceOTU22847	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
New.CleanUp.ReferenceOTU22867	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU22876	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	
New.CleanUp.ReferenceOTU22894	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
New.CleanUp.ReferenceOTU22915	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales			
New.CleanUp.ReferenceOTU22991	k__Bacteria	p__Firmicutes	c__Clostridia	Natranaerobiales			
New.CleanUp.ReferenceOTU22996	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Methylophilales	Methylophilaceae		
New.CleanUp.ReferenceOTU23005	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
New.CleanUp.ReferenceOTU23009	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU23017	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	
New.CleanUp.ReferenceOTU23033	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Kaistia	
New.CleanUp.ReferenceOTU23040	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	
New.CleanUp.ReferenceOTU23042	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Methyloversatilis	
New.CleanUp.ReferenceOTU23051	k__Bacteria	p__Actinobacteria	c__OPB41				
New.CleanUp.ReferenceOTU23060	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
New.CleanUp.ReferenceOTU23112	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
New.CleanUp.ReferenceOTU23144	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
New.CleanUp.ReferenceOTU23154	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
New.CleanUp.ReferenceOTU23167	k__Bacteria	p__Chloroflexi	c__Ellin6529				
New.CleanUp.ReferenceOTU23184	k__Bacteria	p__OD1	c__				
New.CleanUp.ReferenceOTU23193	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
New.CleanUp.ReferenceOTU23197	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Burkholderiaceae		
New.CleanUp.ReferenceOTU23200	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
New.CleanUp.ReferenceOTU23212	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
New.CleanUp.ReferenceOTU23252	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae	Dysgonomonas	
New.CleanUp.ReferenceOTU23259	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
New.CleanUp.ReferenceOTU23262	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae	Segetibacter	
New.CleanUp.ReferenceOTU23278	k__Bacteria	p__Verrucomicrobia	c__Opitutae	Opitutales	Opitutaceae	Opitutus	
New.CleanUp.ReferenceOTU23303	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
New.CleanUp.ReferenceOTU23306	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales			
New.CleanUp.ReferenceOTU23314	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
New.CleanUp.ReferenceOTU23356	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU23372	k__Bacteria	p__Bacteroidetes	c__Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	cryoconitis
New.CleanUp.ReferenceOTU23375	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
New.CleanUp.ReferenceOTU23393	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Chlorophyta	Chlamydomonadaceae	Chlamydomonas	
New.CleanUp.ReferenceOTU23413	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU23419	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Azomonas	
New.CleanUp.ReferenceOTU23420	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
New.CleanUp.ReferenceOTU23425	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	Chthoniobacterales	Chthoniobacteraceae	Ellin506	
New.CleanUp.ReferenceOTU23432	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU23433	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Anaerospora	
New.CleanUp.ReferenceOTU23435	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales			
New.CleanUp.ReferenceOTU23436	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU23464	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU23468	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU23498	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
New.CleanUp.ReferenceOTU23540	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Lachnospiraceae		
New.CleanUp.ReferenceOTU23552	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Oceanobacillus	
New.CleanUp.ReferenceOTU23555	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU23566	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae	Flavisolibacter	
New.CleanUp.ReferenceOTU23615	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Myxococcales			
New.CleanUp.ReferenceOTU23617	k__Bacteria	p__FCPU426	c__				
New.CleanUp.ReferenceOTU23656	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
New.CleanUp.ReferenceOTU23669	k__Bacteria	p__Chloroflexi	c__Anaerolineae	SBR1031	SJA-101		
New.CleanUp.ReferenceOTU23670	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
New.CleanUp.ReferenceOTU23676	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
New.CleanUp.ReferenceOTU23685	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
New.CleanUp.ReferenceOTU23689	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	
New.CleanUp.ReferenceOTU23707	k__Bacteria	p__Acidobacteria	c__[Chloracidobacteria]	RB41	Ellin6075		
New.CleanUp.ReferenceOTU23721	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae	Segetibacter	
New.CleanUp.ReferenceOTU23725	Unassigned						
New.CleanUp.ReferenceOTU23732	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU23772	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU23773	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
New.CleanUp.ReferenceOTU23777	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Mycobacteriaceae	Mycobacterium	
New.CleanUp.ReferenceOTU23786	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	
New.CleanUp.ReferenceOTU23790	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	
New.CleanUp.ReferenceOTU23798	k__Bacteria	p__Chloroflexi	c__Anaerolineae	Caldilineales	Caldilineaceae	Caldilinea	
New.CleanUp.ReferenceOTU23801	k__Bacteria	p__Verrucomicrobia	c__[Spartobacteria]	Chthoniobacterales	Chthoniobacteraceae		
New.CleanUp.ReferenceOTU23837	k__Bacteria	p__Acidobacteria	c__Solibacteres	Solibacterales			
New.CleanUp.ReferenceOTU23842	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU23872	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Ruminococcaceae		
New.CleanUp.ReferenceOTU23885	k__Bacteria	p__Firmicutes	c__Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	
New.CleanUp.ReferenceOTU23888	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Acetobacteraceae		
New.CleanUp.ReferenceOTU23913	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
New.CleanUp.ReferenceOTU23919	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
New.CleanUp.ReferenceOTU23922	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Legionellales	Coxiellaceae		
New.CleanUp.ReferenceOTU23948	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
New.CleanUp.ReferenceOTU23951	k__Bacteria	p__OD1	c__ZB2				
New.CleanUp.ReferenceOTU23954	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	
New.CleanUp.ReferenceOTU23957	k__Bacteria	p__Proteobacteria	c__TA18	CV90			
New.CleanUp.ReferenceOTU23963	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Methylophilales	Methylophilaceae		
New.CleanUp.ReferenceOTU23964	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
New.CleanUp.ReferenceOTU24061	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
New.CleanUp.ReferenceOTU24065	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomyces	
New.CleanUp.ReferenceOTU24068	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
New.CleanUp.ReferenceOTU24085	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Intrasporangiaceae		
New.CleanUp.ReferenceOTU24105	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	
New.CleanUp.ReferenceOTU24117	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	putealis
New.CleanUp.ReferenceOTU24122	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Oceanobacillus	
New.CleanUp.ReferenceOTU24139	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
New.CleanUp.ReferenceOTU24159	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
New.CleanUp.ReferenceOTU24176	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
New.CleanUp.ReferenceOTU24205	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Aeromonadales	Aeromonadaceae		
New.CleanUp.ReferenceOTU24214	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
New.CleanUp.ReferenceOTU24217	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		
New.CleanUp.ReferenceOTU24218	k__Bacteria	p__Planctomycetes	c__Phycisphaerae	mle1-8			
New.CleanUp.ReferenceOTU24248	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
New.CleanUp.ReferenceOTU24258	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	
New.CleanUp.ReferenceOTU24321	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	
New.CleanUp.ReferenceOTU24365	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
New.CleanUp.ReferenceOTU24368	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales			
New.CleanUp.ReferenceOTU24372	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Caulobacterales	Caulobacteraceae		
New.CleanUp.ReferenceOTU24384	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	
New.CleanUp.ReferenceOTU24391	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae		
New.CleanUp.ReferenceOTU24398	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
New.CleanUp.ReferenceOTU24428	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	Gaiellaceae		
New.CleanUp.ReferenceOTU24437	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae	Parabacteroides	distasonis
New.CleanUp.ReferenceOTU24444	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
New.CleanUp.ReferenceOTU24455	Unassigned						
New.CleanUp.ReferenceOTU24460	k__Bacteria	p__Actinobacteria	c__OPB41				
New.CleanUp.ReferenceOTU24485	k__Bacteria	p__Chloroflexi	c__Anaerolineae	envOPS12			
New.CleanUp.ReferenceOTU24514	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
New.CleanUp.ReferenceOTU24533	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
New.CleanUp.ReferenceOTU24536	k__Bacteria	p__Actinobacteria	c__OPB41				
New.CleanUp.ReferenceOTU24541	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae		
New.CleanUp.ReferenceOTU24552	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	
New.CleanUp.ReferenceOTU24564	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU24575	k__Bacteria	p__TM7	c__TM7-1				
New.CleanUp.ReferenceOTU24596	k__Bacteria	p__Actinobacteria	c__OPB41				
New.CleanUp.ReferenceOTU24606	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Mycoplana	
New.CleanUp.ReferenceOTU24611	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	
New.CleanUp.ReferenceOTU24652	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales			
New.CleanUp.ReferenceOTU24713	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	
New.CleanUp.ReferenceOTU24719	k__Bacteria	p__Chloroflexi	c__Thermomicrobia	JG30-KF-CM45			
New.CleanUp.ReferenceOTU24749	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
New.CleanUp.ReferenceOTU24751	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae	Bacillus	flexus
New.CleanUp.ReferenceOTU24823	k__Bacteria	p__Bacteroidetes	c__[Saprospirae]	Saprospirales	Chitinophagaceae		
New.CleanUp.ReferenceOTU24827	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU24837	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Gemmatales	Isosphaeraceae		
New.CleanUp.ReferenceOTU24854	k__Bacteria	p__Verrucomicrobia	c__[Pedosphaerae]	Pedosphaerales			
New.CleanUp.ReferenceOTU24884	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Solirubrobacterales			
New.CleanUp.ReferenceOTU24954	k__Bacteria	p__Cyanobacteria	c__Chloroplast	Streptophyta			
New.CleanUp.ReferenceOTU24983	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
New.CleanUp.ReferenceOTU24984	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		
New.CleanUp.ReferenceOTU25011	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales			
New.CleanUp.ReferenceOTU25064	k__Bacteria	p__Planctomycetes	c__Planctomycetia	Gemmatales	Isosphaeraceae		
New.CleanUp.ReferenceOTU25075	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae		
New.CleanUp.ReferenceOTU25084	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	
New.CleanUp.ReferenceOTU25100	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	mitochondria		
New.CleanUp.ReferenceOTU25121	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
New.CleanUp.ReferenceOTU25125	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	
New.CleanUp.ReferenceOTU25138	k__Bacteria	p__Chlamydiae	c__Chlamydiia	Chlamydiales	Parachlamydiaceae	Candidatus	tochlamydia
New.CleanUp.ReferenceOTU25144	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	
New.CleanUp.ReferenceOTU25161	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Neisseriales	Neisseriaceae		
New.CleanUp.ReferenceOTU25164	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rickettsiales	Rickettsiaceae		
New.CleanUp.ReferenceOTU25195	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacter	
New.CleanUp.ReferenceOTU25202	k__Bacteria	p__FCPU426	c__				
New.CleanUp.ReferenceOTU25234	k__Bacteria	p__Firmicutes	c__Clostridia	Clostridiales	Clostridiaceae	Oxobacter	
New.CleanUp.ReferenceOTU25241	k__Bacteria	p__Firmicutes	c__Erysipelotrichi	Erysipelotrichales	Erysipelotrichaceae	PSB-M-3	
New.CleanUp.ReferenceOTU25257	k__Bacteria	p__Chloroflexi	c__Anaerolineae				
New.CleanUp.ReferenceOTU25280	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	
New.CleanUp.ReferenceOTU25285	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Microbacteriaceae	Agrococcus	jenensis
New.CleanUp.ReferenceOTU25296	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Devosia	
New.CleanUp.ReferenceOTU25318	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae		
New.CleanUp.ReferenceOTU25357	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU25359	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	SC-I-84			
New.CleanUp.ReferenceOTU25387	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhizobiales	Phyllobacteriaceae	Aminobacter	
New.CleanUp.ReferenceOTU25404	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
New.CleanUp.ReferenceOTU25488	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	
New.CleanUp.ReferenceOTU25513	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
New.CleanUp.ReferenceOTU25519	k__Bacteria	p__Actinobacteria	c__Actinobacteria	Actinomycetales	Nocardioidaceae		
New.CleanUp.ReferenceOTU25520	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Sphingomonadales			
New.CleanUp.ReferenceOTU25522	k__Bacteria	p__Gemmatimonadetes	c__Gemm-3				
New.CleanUp.ReferenceOTU25524	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	Bacteroidales	Porphyromonadaceae	Paludibacter	
New.CleanUp.ReferenceOTU25537	k__Bacteria	p__Actinobacteria	c__Thermoleophilia	Gaiellales	AK1AB1_02E		
New.CleanUp.ReferenceOTU25576	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	viridiflava
New.CleanUp.ReferenceOTU25603	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Oxalobacteraceae		
New.CleanUp.ReferenceOTU25616	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans	
New.CleanUp.ReferenceOTU25618	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae		
New.CleanUp.ReferenceOTU25619	k__Bacteria	p__Bacteroidetes	c__Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	
New.CleanUp.ReferenceOTU25620	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	epidermidis
New.CleanUp.ReferenceOTU25629	k__Bacteria	p__Fibrobacteres	c__TG3	TG3-1	TSCOR003-O20		
New.CleanUp.ReferenceOTU25670	k__Bacteria	p__Chlamydiae	c__Chlamydiia	Chlamydiales	Parachlamydiaceae		
New.CleanUp.ReferenceOTU25684	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	
New.CleanUp.ReferenceOTU25685	k__Bacteria	p__Actinobacteria	c__Acidimicrobiia	Acidimicrobiales			
New.CleanUp.ReferenceOTU25699	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	
New.CleanUp.ReferenceOTU25731	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		
New.CleanUp.ReferenceOTU25755	k__Bacteria	p__Chlorobi	c__SJA-28				
New.CleanUp.ReferenceOTU25760	k__Bacteria	p__Firmicutes	c__Bacilli	Bacillales	Bacillaceae		
